key_retro,name_last,name_first
willj106,Williams,Jimmy
mcgir001,McGinnis,Russ
hillb001,Hill,Bobby
evana103,Evans,Alex
smitu101,Smith,
watkg102,Watkins,George
burlr001,Burleson,Rick
phill801,Phillips,Lefty
adamb101,Adams,Buster
fulln101,Fuller,Charles
huisj001,Huisman,Justin
casti001,Castillo,Ivan
stewl101,Stewart,Lefty
billh101,Billiard,Harry
aloum001,Alou,Moisés
salee101,Sales,Ed
haled101,Hale,Ray
hollj001,Hollins,Jessie
hardj001,Hardy,Jack
torrs002,Torrealba,Steve
heldm101,Held,Mel
knotj102,Knott,Jack
rockk001,Rocker,Kumar
schaw801,Schaeffer,Warren
kallr101,Kallio,Rudy
walkj001,Walker,Jamie
cunnr101,Cunningham,Ray
gameb001,Gamel,Ben
leibn101,Leibold,Nemo
knabo101,Knabe,Otto
birdj101,Bird,Joe
philn101,Phillips,Norris
buchj001,Buchanan,Jake
watkg101,Watkins,George
smitb111,Smith,Bull
dietr101,Dietzel,Roy
wrigb104,Wright,Wild Bill
sullj101,Sullivan,Joe
mcnie101,McNichol,Ed
cleaj101,Cleary,Joe
mcmuh101,McMullen,Hugh
caseh101,Casey,Hugh
mcdoj103,McDonald,John
barrr103,Barron,Red
barod101,Barone,Dick
wurmf101,Wurm,Frank
brows102,Brown,Stub
nielm101,Nielsen,Milt
igawk001,Igawa,Kei
lochh101,Lochhead,Harry
hannj001,Hannahan,Jack
klemb901,Klem,Bill
maisg101,Maisel,George
newmj002,Newman,Josh
hinrd101,Hinrichs,Dutch
thomi001,Thomas,Ian
browl104,Brown,Larry
stroj002,Strong,Jamal
lizoa101,Lizotte,Abel
gormt001,Gorman,Tom
hetrd701,Hetrick,Dennis
aranp101,Arango,Pedro
cravb101,Craver,Bill
hower001,Howell,Roy
ramst101,Ramsey,Toad
tayld002,Taylor,Dorn
morlb102,Morlan,Bill
moraj101,Morales,Jerry
fermf001,Fermín,Félix
kingb001,King,Bryan
kinnm001,Kinnunen,Mike
fugip101,Fugit,Paul
kellt001,Kelly,Ty
tillc901,Tiller,Chris
wittk001,Witt,Kevin
wootj101,Wooten,Junior
lemad102,Lemaster,Denny
perrc101,Perry,Clay
whito001,White,Owen
butlc102,Butler,Cecil
rossr001,Rossy,Rico
birdj001,Bird,Jake
roget002,Rogers,Tyler
bearm101,Beard,Mike
colia001,Colina,Alvin
cruzl001,Cruz,Luis
belld001,Bell,Derek
stewb001,Stewart,Brock
dunnj103,Dunn,Jim
burnb002,Burns,Billy
tread801,Treanor,Dean
culpu101,Culp,
landj104,Landers,John
hille001,Hillman,Eric
burkg101,Burke,Glenn
chamc101,Chamberlain,Craig
lynnb102,Lynn,Bill
mcdoo001,McDowell,Oddibe
shovj101,Shovlin,John
greet001,Greene,Tommy
waltk101,Walters,Ken
colzj101,Colzie,Jim
davit001,Davis,Trench
raice101,Raich,Eric
raded104,Rader,Don
warhj101,Warhop,Jack
merco002,Merced,Orlando
postw101,Post,Wally
mejis101,Mejías,Sam
mendc002,Méndez,Carlos
decul101,Decuir,Lionel
pompj901,Pomponi,Joe
sandj002,Sands,Jerry
suttl101,Sutton,Leroy
mimbm001,Mimbs,Michael
sullc101,Sullivan,Charlie
trotb101,Trotter,Bill
mccll101,McClure,Larry
sprid001,Springer,Dennis
walkt103,Walker,Tom
fukuk002,Fukumori,Kazuo
millr101,Miller,Ralph
vespn001,Vespi,Nick
mcbrf101,McBride,Fred
ona-j001,Oña,Jorge
waitc001,Waites,Cole
duckb001,Duckworth,Brandon
marct001,Marcano,Tucupita
andek001,Anderson,Kent
jackb001,Jackson,Bo
harrc102,Harris,Charlie
addib101,Addis,Bob
fordd001,Ford,Dan
kinzw101,Kinzie,Walt
buscd101,Buschhorn,Don
birdl101,Birdine,Leo
vanmj001,VanMeter,Josh
healf102,Healy,Fran
brogr001,Brogna,Rico
merck001,Mercker,Kent
valej901,Valentine,Junior
gomed101,Gómez,David
shepr001,Shepherd,Ron
jones001,Jones,Stacy
floot101,Flood,Tim
folem001,Foley,Marv
rosas101,Rosario,Santiago
jackc101,Jackson,Herbert
rodrg901,Rodriguez,Gus
murpc101,Murphy,Connie
balec001,Balester,Collin
annaw901,Annan,Bill
flowd101,Flowers,Dickie
venam001,Venable,Max
dougo801,Douglas,Otis
sogan001,Sogard,Nick
yarbg101,Yarborough,Geech
younj701,Young,Jim
beckt001,Beckham,Tim
fyfel901,Fyfe,Lee
rojam002,Rojas,Miguel
monzr101,Monzant,Ramón
guzmg001,Guzmán,Geraldo
meeke001,Meek,Evan
winam901,Winans,Matt
stimc102,Stimson,Carl
abbog001,Abbott,Glenn
lopea003,López,Aquilino
mcket001,McKenzie,Triston
javis001,Javier,Stan
rober102,Roberts,Robin
colac001,Colabello,Chris
letct101,Letcher,Tom
hunts101,Huntz,Steve
smytr101,Smyth,Red
kiebs001,Kieboom,Spencer
conns101,Connally,Sarge
smitd010,Smith,Dylan
aro-j001,Aro,Jonathan
perim001,Perisho,Matt
bellc002,Bellinger,Cody
harrs105,Harris,Sonny
lazoj101,Lazor,Johnny
baros001,Barojas,Salomé
mcanp001,McAnulty,Paul
womab701,Womack,Brittany
coggf101,Coggins,Frank
avers101,Avery,Skip
loisa101,Lois,Alberto
porta103,Porter,Andy
ortep101,Ortega,Phil
hearj001,Hearron,Jeff
verda101,Verdel,Al
balln101,Ball,Neal
poolr101,Poole,Ray
wrigm102,Wright,Morgan
muirt901,Muir,Thomas
tunnl001,Tunnell,Lee
hartr001,Hartman,Ryan
sparj101,Sparma,Joe
mcnec101,McNeal,Clyde
busbj102,Busby,Jim
petrr101,Petrocelli,Rico
robir101,Robinson,Rabbit
grosg001,Gross,Greg
tream001,Treanor,Matt
pratd101,Pratt,Del
greec101,Green,Curtis
kilhp101,Kilhullen,Joe
munsj101,Munson,Joe
newmr101,Newman,Ray
fox-h101,Fox,Howie
churj101,Churry,John
smitw002,Smith,Will
taylh103,Taylor,Harry
browe103,Brown,Ed
duncc002,Duncan,Chris
haina801,Haines,Andy
reelj101,Reel,Jimmy
gentc001,Gentry,Craig
mancg101,Mancuso,Gus
rothh101,Roth,Herman
garcm001,García,Miguel
elleh101,Eller,Hod
dumog101,Dumont,George
lawtm001,Lawton,Marcus
pages101,Page,Sam
carlc101,Carlyle,Cleo
weavh101,Weaver,Harry
mahar101,Mahaffey,Roy
donaj105,Donaldson,John
polar101,Polanco,Rafael
carap101,Caraway,Pat
derrd901,Derr,Doll
cortd001,Cortés,David
ratlg101,Ratliff,Gene
stewm101,Stewart,Mack
suppw901,Supple,Bill
wrigb102,Wright,Hiram
hofms101,Hofman,Solly
farnj001,Farnsworth,Jeff
tasbw101,Tasby,Willie
bellr002,Belliard,Ronnie
blacb102,Black,Bob
cling101,Clines,Gene
craih101,Craig,Homer
thomk001,Thompson,Kevin
yalea101,Yale,Ad
haasm101,Haas,Mule
jestg101,Jestadt,Garry
layto101,Layton,Obie
cleve101,Cleveland,Elmer
folej101,Foley,John
nicog101,Nicol,George
lazor001,Lazo,Raudel
ohagh101,O'Hagan,Hal
romme101,Rommel,Eddie
moreg001,Moreno,Gabriel
morlb101,Morley,Bill
castb101,Castro,Bill
cunng101,Cunningham,George
lewif101,Lewis,Fred
bockm101,Bockman,Morley
johnm101,Johnson,Mike
bradt102,Bradley,Tom
tripn101,Triplett,Norman
zimmj101,Zimmerman,Jerry
davit003,Davis,Tommy
baken101,Baker,Norm
rickd102,Ricketts,Dave
zirbl901,Zirbel,Larry
coler101,Coleman,Rip
umpht101,Umphlett,Tom
morgp101,Morgan,Pidgey
otanm001,Otañez,Michel
wayng001,Wayne,Gary
schua102,Schulz,Al
firtt101,Firth,John
collb103,Collver,Bill
wilsd002,Wilson,Desi
galli001,Galloway,Isaac
wardc001,Wardle,Curt
corrc001,Correa,Carlos
cruzt101,Cruz,Tommy
dresr001,Drese,Ryan
meixm101,Meixell,Moxie
garzm001,Garza,Matt
hostg101,Host,Gene
bucks901,Buckminster,Seth
wilsd101,Wilson,Duane
bellg102,Bell,Gary
okril101,Okrie,Len
mcgap101,McGaffigan,Patsy
minaj001,Minaya,Juan
myerr003,Myers,Rod
fessw801,Fessenden,Wally
croml101,Cromartie,Leroy
demed101,Demeter,Don
speef101,Speer,Floyd
chanb101,Chance,Bob
voslj001,Vosler,Jason
sharb102,Sharp,Bill
alvae002,Alvarado,Elvis
plane101,Plank,Eddie
netzm101,Netzel,Milo
johnh001,Johnson,Howard
bergj001,Bergmann,Jason
traca001,Tracy,Andy
gonzo101,González,Orlando
harrb112,Harris,Bill
caryc001,Cary,Chuck
sturg101,Sturdy,Guy
dygej101,Dygert,Jimmy
willj111,Williams,Bill
evanl101,Evans,Lloyd
lundr801,Lund,Robin
castt101,Castillo,Tony
fiscm001,Fischlin,Mike
blans101,Bland,Spike
fordh101,Ford,Horace
fujis001,Fujinami,Shintaro
flouw101,Flournoy,Willis
walkr001,Walker,Ryan
hilla001,Hill,Aaron
snydc001,Snyder,Cory
fielj003,Field,Johnny
thomj004,Thompson,Jason
romee001,Romero,Ed
faner001,Faneyte,Rikkert
pindb001,Pinder,Branden
natab001,Natal,Bob
longs002,Long,Sam
alexs101,Alexander,Spencer
maduc001,Maduro,Calvin
sedlc001,Sedlock,Cody
harpj103,Harper,John
foune901,Fountain,Edward
dappc101,Dapper,Cliff
linar001,Linares,Rufino
rosaa003,Rosario,Amed
montw101,Montañez,Willie
littd101,Littlejohn,Dennis
lyons001,Lyons,Steve
poweg101,Powell,Grover
willm001,Williams,Matt
parkp101,Parker,Pat
merrj002,Merrill,Jackson
clevt101,Clevenger,Tex
hairj002,Hairston,Jerry
hergk001,Herget,Kevin
wadeg101,Wade,Gale
bakej103,Baker,Jack
bossm101,Bosser,Mel
ogrob101,Ogrodowski,Bruce
geisv101,Geishert,Vern
marqr101,Marquis,Roger
ellic001,Ellis,Chris
herma101,Herman,Art
martc009,Martin,Corbin
tejar001,Tejada,Rubén
stepv101,Stephens,Vern
cohea101,Cohen,Andy
verbg101,Verble,Gene
glenj103,Glenn,John
feldd702,Feldmann,Doug
gibsb101,Gibson,Bob
herts101,Hertz,Steve
robej001,Robertson,Jeriome
ethia001,Ethier,Andre
hurld901,Hurley,Michael
levad801,Levangie,Dana
worlv001,Worley,Vance
thorb102,Thorpe,Bob
mackc101,Mack,Connie
pierj002,Pierre,Juan
greeb101,Greer,Brian
bassc101,Bassett,Charley
kazms002,Kazmar,Sean
chits001,Chitren,Steve
callj103,Callahan,John
hotap101,Hotaling,Pete
fiora901,Fioresi,Al
louiu101,Louie,
schmr101,Schmandt,Ray
prior101,Prior,Robert
cunnb102,Cunningham,Bill
longb901,Long,Bob
garcd801,Garcia,Dave
saeno001,Sáenz,Olmedo
stafj101,Stafford,John
priea002,Prieto,Alex
kutcr001,Kutcher,Randy
lallb901,Lally,Bud
gselr001,Gsellman,Robert
barnv101,Barnes,Virgil
breaj101,Breazeale,Jim
schas101,Schacht,Sid
runcd901,Runchey,Dick
fullc101,Fullis,Chick
johnj801,Johnson,Josh
treib001,Treinen,Blake
palma101,Palma,Alcibíades
peted002,Peterson,Dustin
thoma801,Thompson,Andrew
fagac901,Fagan,Clint
ellsd101,Ellsworth,Dick
reedd001,Reed,Darren
andeg002,Anderson,Grant
mcclb101,McClellan,Bill
willj107,Williams,Jimy
blanc105,Blanco,Carlos
fishu102,Fischer,John
mccoj101,McCormick,Jerry
guert001,Guerrero,Tayron
reusp101,Reuschel,Paul
dugad101,Dugan,Dan
rodrh003,Rodríguez,Henry
cappc001,Capps,Carter
throg101,Throop,George
burgp102,Burgess,P.
slowk001,Slowey,Kevin
gaudc001,Gaudin,Chad
wintc101,Winters,Clarence
adamm001,Adams,Mike
powic101,Powis,Carl
raqun001,Raquet,Nick
meltt001,Melton,Troy
latiu101,Latimer,
verhj101,Verhoeven,John
lytld101,Lytle,Dad
andre102,Andrews,Elbert
ballp102,Ballester,Pedro
felin001,Feliz,Neftalí
coont901,Cooney,Terry
dwyej101,Dwyer,Joe
woods103,Woods,Sam
lordb101,Lord,Bris
gallj106,Galligan,Pete
greec002,Greene,Charlie
bemih101,Bemis,Harry
prueh101,Pruett,Hub
colek101,Cole,King
senza001,Senzatela,Antonio
kerij901,Kerin,John
martl901,Martin,Lewis
schll101,Schlafly,Larry
popoe801,Popowski,Eddie
krugh101,Krug,Henry
jenkj103,Jenkins,John
powea101,Powell,Abner
crooj101,Crooks,Jack
crowa001,Crow,Aaron
orsae101,Orsatti,Ernie
orr-b101,Orr,Billy
conlb101,Conley,Bob
everl101,Everitt,Leon
outec101,Outen,Bill
gardj103,Gardner,Jerry
winnj001,Winn,Jim
cravg101,Cravath,Gavvy
carum001,Caruso,Mike
jenkf102,Jenkins,Fats
pinel001,Pineda,Luis
galvj102,Galvin,Jim
hannt101,Hannah,Truck
willj112,Williams,Johnny
pence101,Pence,Elmer
belib101,Belinsky,Bo
nashg101,Nash,George
scotr101,Scott,Rodney
weber001,Weber,Ryan
fuenm001,Fuentes,Mike
figgf101,Figgemeier,Frank
corok001,Corona,Kenedy
mccal101,McCall,Larry
veret101,Vereker,Tommy
lordc101,Lord,Carlton
clayb101,Clay,Bill
lopej101,López,José
wirta901,Wirth,Adam
feldm001,Felder,Mike
johnw901,Johns,Richard
haasm001,Haas,Moose
berna001,Bernero,Adam
rodrf004,Rodriguez,Fernando
creej101,Creel,Jack
gorea901,Gore,Artie
mcmam101,McManus,Marty
freej001,Freeman,Justin
woodp801,Woodworth,Pete
plata101,Platte,Al
jamej102,James,Jeff
fordj102,Ford,John
leslb001,Lesley,Brad
penao101,Peña,Orlando
garrs101,Garrett,Spike
wille101,Williams,Earl
philj001,Phillips,J. R.
krisz001,Kristofak,Zac
flemj001,Fleming,Josh
mcgee001,McGee,Easton
onorb901,O'Nora,Brian
glasb101,Glaspy,Ben
popea001,Pope,Austin
veryt001,Veryzer,Tom
wrigb103,Wright,Bricktop
ferrs101,Ferrer,Sergio
hillh101,Hill,Hunter
mcwil001,McWilliams,Larry
heydm101,Heydon,Mike
casta005,Castro,Anthony
paroc001,Paronto,Chad
ortid001,Ortiz,David
marsj001,Marshall,Jay
willt103,Williams,Ted
husoj001,Huson,Jeff
wongj001,Wong,Jake
bragd101,Braggins,Dick
schog101,Schott,Gene
schue001,Schullstrom,Erik
sprae001,Sprague,Ed
horaj101,Horan,Patrick
spoot001,Spooneybarger,Tim
westj101,Westlake,Jim
higgm102,Higgins,Mush
shanw103,Shaner,Wally
jacom102,Jacobson,Merwin
morrj105,Morrison,Johnny
garcy001,García,Yimi
matoj001,Matos,Julius
durol101,Durocher,Leo
redmj101,Redmond,Jack
pfiej101,Pfiester,Jack
johnf103,Johnson,Frank
chamr102,Chambers,Rube
bradj102,Brady,Jim
ramie001,Ramirez,Erasmo
bakeb101,Baker,Bill
allec101,Allen,Clifford
spicb101,Spicer,Bob
spere101,Sperber,Ed
herrw101,Herrell,Walt
fannj102,Fanning,Jack
marcs001,Marcum,Shaun
scott004,Scott,Tayler
bakee101,Baker,Ernie
stepe101,Stephenson,Earl
lopea101,López,Art
meltb101,Melton,Bill
rocha101,Roche,Armando
shouj101,Shoup,John
blake101,Blake,Ed
muchm901,Muchlinski,Mike
scroj101,Scroggins,Johnnie
whitc001,Whitley,Chase
nunea002,Núñez,Abraham
roetw101,Roettger,Wally
cohes101,Cohen,Syd
humpj101,Humphries,Johnny
tindu901,Tindill,Charles
cotth001,Cotto,Henry
lynch101,Lynch,Henry
campr001,Camp,Rick
martj107,Martin,J. C.
blacg101,Blackerby,George
gardc001,Gardner,Chris
sanff101,Sanford,Fred
ridgu101,Ridgely,
levic101,Levis,Charlie
schef102,Scherman,Fred
hende102,Hendricks,Ed
patth101,Patterson,Hank
benjj101,Benjamin,Jerry
hartc101,Hartje,Chris
faatj101,Faatz,Jay
rogee101,Rogers,Emmett
mclem001,McLemore,Mark
starr101,Starr,Ray
tadak001,Tadano,Kazuhito
rogej002,Rogers,Jason
halls101,Hall,Sell
crisb101,Cristall,Bill
welsj101,Welsh,Jimmy
scote101,Scott,Everett
meanw101,Means,Winslow
jackr001,Jackson,Reggie
rogab101,Rogan,Bullet
melvt001,Melville,Tim
swagt001,Swaggerty,Travis
barkk001,Barker,Kevin
dustb101,Dustal,Bob
schlt001,Schlichting,Travis
applp101,Appleton,Pete
mormr001,Morman,Russ
jonet901,Jones,Tyler
shofm101,Shoffner,Milt
bradf101,Bradley,Foghorn
johnj110,Johnson,Johnny
estej001,Estes,Joey
suteh101,Suter,Harry
rhieb101,Rhiel,Billy
tyles101,Tyler,Steel Arm
kopag101,Kopacz,George
kellp001,Kelly,Pat
cox-r101,Cox,Red
whitj107,White,James
mejia001,Mejía,Adalberto
bourj001,Bourgeois,Jason
fyhrm001,Fyhrie,Mike
hughj102,Hughey,Jim
fossl101,Foss,Larry
sweed001,Sweeney,Darnell
robif104,Robinson,Frazier
thomm002,Thompson,Mark
troer101,Troedson,Rich
rodrm001,Rodríguez,Manuel
beece101,Beecher,Ed
machr001,Machado,Robert
maucg101,Mauch,Gene
rogos101,Rogovin,Saul
matij101,Matias,John
leone101,Leonard,Elmer
whita101,White,Abe
washl102,Washburn,Libe
machd101,Machemer,Dave
osbof102,Osborn,Fred
auldt101,Aulds,Tex
bentr102,Benton,Rube
keara001,Kearns,Austin
schmc102,Schmutz,Charlie
lavij101,Lavin,Johnny
posts101,Post,Sam
bukvr001,Bukvich,Ryan
rothc101,Rothgeb,Claude
mocej701,Mocek,John
levej901,Levet,Jay
mckar101,McKay,Reeve
willr104,Williams,Alva
nancs001,Nance,Shane
chagl101,Chagnon,Leon
canzr001,Canzler,Russ
winnr001,Winn,Randy
wadek001,Wade,Konner
hewij101,Hewitt,Jake
colez001,Cole,Zach
willh103,Williams,Harry
greed101,Green,Dallas
mccas001,McCatty,Steve
deasj101,Deasley,John
boucd001,Boucher,Denis
hurss001,Hurst,Scott
alexn101,Alexander,Nin
gozzm001,Gozzo,Mauro
bellr001,Belliard,Rafael
housc102,Householder,Charlie
linhc101,Linhart,Carl
reede001,Reed,Eric
garlk001,Garlick,Kyle
undet001,Underwood,Tom
narvc002,Narváez,Carlos
kniza001,Knizner,Andrew
mejir101,Mejías,Román
merkf101,Merkle,Fred
kelsu101,Kelsey,
drako001,Drake,Oliver
kolbe101,Kolb,Eddie
mellk001,Mella,Keury
donnf101,Donnelly,Frank
sweag101,Sweatt,George
skizl101,Skizas,Lou
wardk001,Ward,Kevin
herrb101,Herring,Bill
cabrm003,Cabrera,Mauricio
kella103,Kellner,Alex
danil101,Daniels,Law
lefeb101,LeFebvre,Bill
henlb101,Henline,Butch
kernb101,Kern,Bill
mcclh103,McClellan,Hervey
zobrb001,Zobrist,Ben
oaker101,Oakes,Rebel
hernd003,Herndon,David
carlj102,Carleton,Jim
barrt003,Barron,Tony
ronem001,Roney,Matt
casha001,Cashner,Andrew
morrw001,Morris,Warren
pagem001,Page,Mitchell
romej003,Romero,Jhon
hoodd101,Hood,Don
shrih101,Shriver,Harry
haydj101,Hayden,Jack
nelsr002,Nelson,Rob
millb109,Miller,Bert
mattj101,Mattox,Jim
merrb001,Merriman,Brett
munoj001,Munoz,Jose
fiorc101,Fiore,Carl
enges001,Engel,Steve
siglp101,Siglin,Paddy
finlb101,Finley,Bill
salmt001,Salmon,Tim
vidaj101,Vidal,José
smitr109,Smith,Raymond
browj102,Brown,Joe
steir101,Stein,Randy
hogau101,Hogan,
broyu101,Broyles,
riefc001,Riefenhauser,C. J.
piehc101,Pieh,Cy
chitd801,Chiti,Dom
camph102,Camp,Howie
halec001,Hale,Chip
sancd001,Sánchez,Duaner
laneh101,Lane,Hunter
rhodh101,Rhodes,Harry
saucf101,Saucier,Frank
polla001,Pollock,AJ
weyhg101,Weyhing,Gus
concd001,Concepción,Dave
smeld001,Smeltzer,Devin
embrs101,Embry,Slim
harkm001,Harkey,Mike
fellu901,Fell,
zagum001,Zagurski,Mike
doyld101,Doyle,Danny
harpt001,Harper,Terry
birtt001,Birtsas,Tim
minob001,Minor,Blas
munob001,Muñoz,Bobby
moorr104,Moore,Red
gibss101,Gibson,Sam
nordw101,Nordhagen,Wayne
grayt101,Gray,Ted
concg001,Concepción,Gerardo
pearj002,Pearson,Jason
cansj001,Canseco,José
butes001,Butera,Sal
barfc101,Barfoot,Clyde
rojam101,Rojas,Minnie
drumc901,Drummond,Cal
riveg001,Rivera,Germán
ledwm101,Ledwith,Mike
allaa001,Allanson,Andy
shelj001,Shelby,John
marsa001,Marsh,Alec
lewie101,Lewis,Earl
smitw101,Smith,Wib
mahoc101,Mahoney,Chris
barzp001,Barzilla,Philip
panij001,Paniagua,José
norrb001,Norris,Bud
larya101,Lary,Al
hares001,Hare,Shawn
villd001,Villar,David
nelsb002,Nelson,Brad
barkj001,Barkley,Jeff
murpp801,Murphy,Pat
lafff101,Lafferty,Flip
sneas101,Snead,Sylvester
wilsi101,Wilson,Icehouse
fulls101,Fuller,Shorty
kochb102,Koch,Barney
johnb003,Johnson,Ben
putzj001,Putz,J. J.
richa001,Richardson,Antoan
stepc101,Stephens,Clarence
weinl101,Weinert,Lefty
sevea002,Severino,Anderson
watkh801,Watkins,Harvey
castj005,Castillo,José
jimeh001,Jiménez,Houston
jimee001,Jiménez,Eloy
stilk001,Stillwell,Kurt
leipt801,Leiper,Tim
wrigr001,Wright,Ricky
thenj001,Then,Juan
stelb101,Stellberger,Bill
chamb101,Champion,Bill
baisj001,Baisley,Jeff
calhl101,Calhoun,Lefty
clarj104,Clark,Jim
martc001,Martínez,Carmelo
deana101,Deane,Alpheus
hadlk101,Hadley,Kent
thomg103,Thompson,Gus
cauzl701,Cauz,Louis
tennt101,Tennant,Tom
haysc101,Hayslett,Claude
watke101,Watkins,Ed
sengk001,Senga,Kodai
cochg101,Cochran,George
perda001,Perdomo,Ángel
radid801,Radison,Dan
melll101,Mellix,Ralph
bishf101,Bishop,Frank
ceccg001,Cecchini,Garin
boycd701,Boyce,David
brows101,Brown,Scott
russa102,Russell,A.
bledu101,Bledsoe,
yotee101,Yoter,Elmer
corrp102,Corrales,Pat
santj002,Santiago,José
brigb102,Briggery,Bo
womag101,Womack,George
joneh106,Jones,Hal
barns002,Barnes,Scott
hermm001,Hermosillo,Michael
pantj101,Panther,Jim
colbu901,Colby,
troyd102,Troy,Donald
connb105,Conn,Bert
lubyh101,Luby,Hal
padij001,Padilla,Juan
trubh101,Truby,Harry
melem001,Melendez,MJ
steej002,Steele,Justin
wilsa101,Wilson,Artie
huntt002,Hunter,Tommy
jenkt001,Jenkins,Tyrell
gillc002,Gillespie,Cole
smitc108,Smith,Cleo
connj102,Connors,Joe
hatcc001,Hatcher,Chris
horsh101,Horsey,Hanson
galvj103,Galvin,Pud
scott002,Scott,Tim
millj105,Miller,Jim
carnj101,Carney,Jack
wills001,Williams,Shad
quicj901,Quick,Jim
sches001,Schebler,Scott
rohrd001,Rohrmeier,Dan
snodf101,Snodgrass,Fred
rasmd001,Rasmussen,Dennis
brydt001,Bryden,T. R.
masod102,Mason,Del
wilej101,Wiley,Joseph
kim-s001,Kim,Sun-Woo
vusij101,Vusich,Johnny
speir001,Speier,Ryan
rossr003,Rosso,Ramón
salam001,Salas,Mark
ankir001,Ankiel,Rick
matct101,Matchick,Tommy
doddo101,Dodd,Ona
tatif002,Tatís,Fernando
porre101,Porray,Ed
strij102,Striker,Jake
mannb001,Mann,Brandon
scotu101,Scott,
burnc002,Burnes,Corbin
waldd101,Waldbauer,Doc
haveb001,Havens,Brad
wilsj002,Wilson,Jack
crisn001,Crismatt,Nabil
hausa101,Hauser,Arnold
zahnf101,Zahner,Fred
hemie101,Hemingway,Ed
kippe901,Kipp,Eden
crond101,Cronin,Dan
andef101,Anderson,Fred
heplb101,Hepler,Bill
bourp001,Bourjos,Peter
toddj001,Todd,Jess
florj002,Flores,Jesús
montu901,Maguire,
harti901,Hartenstein,Isaac
partr101,Partee,Roy
robij101,Robinson,Jack
sifff101,Siffell,Frank
murrt102,Murray,Tom
payaj001,Payamps,Joel
mcqug101,McQuinn,George
morsb101,Morse,Bud
wardj106,Ward,John
kellh104,Kelleher,Hal
coaka101,Coakley,Andy
knudk001,Knudsen,Kurt
frans001,Frankoff,Seth
pottj101,Potts,John
dohet801,Doherty,Tim
julij001,Julio,Jorge
koles001,Kolek,Stephen
ostec102,Osterhout,Charlie
milnh001,Milner,Hoby
dumod101,Dumoulin,Dan
boget101,Bogener,Terry
ott-m101,Ott,Mel
tatep101,Tate,Edward
jackr005,Jackson,Ryan
montc001,Montoyo,Charlie
bluev001,Blue,Vida
levew101,Leverenz,Walt
dresb101,Dresser,Bob
bowes001,Bowers,Shane
duplj001,Duplantier,Jon
salaa001,Salazar,Angel
goetj101,Goetz,John
gracf001,Gracesqui,Frank
steib101,Steiner,Ben
roebe101,Roebuck,Ed
feier001,Feierabend,Ryan
hughp001,Hughes,Phil
pridj101,Priddy,Jerry
mccrb001,McCrory,Bob
farme101,Farmer,Ed
cromn101,Crompton,Ned
clarb003,Clark,Brady
quill101,Quillin,Lee
heade101,Head,Ed
sulag101,Sularz,Guy
hallt102,Haller,Tom
ramsm003,Ramsey,Matt
draks102,Drake,Sammy
henrg101,Henry,George
walkc101,Walker,Curt
alleb104,Allen,Bob
sprij101,Sprinz,Joe
taylr103,Taylor,Ross
rogej004,Rogers,Jake
mored103,Morehead,Dave
hardb001,Hardy,Blaine
speig001,Speier,Gabe
procs001,Proctor,Scott
gearg001,Geary,Geoff
greez001,Green,Zach
turab001,Turang,Brian
mckir101,McKinney,Rich
hoodd102,Hood,Dozier
bradr101,Bradley,Red
gaget701,Gage,Tom
friah001,Frias,Hanley
mcadj101,McAdams,Jack
hickb001,Hickerson,Bryan
berej002,Bere,Jason
garrc901,Garrigan,Charles
corwa101,Corwin,Al
rhodr001,Rhoden,Rick
morry101,Morris,Yellow Horse
sheas102,Shea,Steve
molef101,Mole,Fenton
lampk101,Lampard,Keith
andrc001,Andrews,Clayton
bufoo101,Buford,Ora
newnp101,Newnam,Pat
wille104,Williams,Elbert
cozah101,Cozart,Harry
pennk101,Pennington,Kewpie
mckef102,McKelvin,Fred
emank001,Emanuel,Kent
fowla101,Fowler,Art
stinh101,Stein,William
barks101,Barkley,Sam
morom001,Moroff,Max
adamu101,Adams,
walse101,Walsh,Ed
gilbd001,Gilbert,Drew
kellc002,Kelly,Carson
pencr101,Pence,Russell
bullg101,Bullard,George
omogb001,Omogrosso,Brian
mejih001,Mejía,Humberto
abelm001,Abel,Mick
barnj801,Barnes,Jeremy
hayek001,Hayes,Ke'Bryan
bellj101,Bell,Jerry
klagf101,Klages,Fred
smitr103,Smith,Rufus
nelst101,Nelson,Tommy
marsl001,Marson,Lou
dietd101,Dietz,Dick
biscf101,Biscan,Frank
moorw101,Moore,Wilcy
currg102,Curry,Homer
pittc001,Pittaro,Chris
taylz102,Taylor,Z. H.
loopa001,Looper,Aaron
doylb801,Doyle,Blake
mcdoj106,MacDonald,Malcolm
feine101,Feinberg,Eddie
willt104,Williams,Tom
swanr101,Swanson,Red
desto001,Destrade,Orestes
obris101,O'Brien,Syd
peted701,Peterson,Dan
kendh001,Kendrick,Howie
scotd103,Scott,Death Valley
barnj002,Barnes,Jacob
danlk901,Danley,Kerwin
hernf003,Hernández,Fernando
sirom001,Sirotka,Mike
smoyh101,Smoyer,Henry
wardd002,Ward,Daryle
lajed101,Lajeskie,Dick
sancr003,Sanchez,Ricardo
skerj901,Skerrett,Jim
frocs101,Frock,Sam
millb903,Miller,Brennan
brieb001,Brieske,Beau
fitzd101,Fitzgerald,Dennis
rondg101,Rondón,Gil
thomf106,Thompson,Fresco
davii103,Davis,George
lopeo801,López,Omar
hendl001,Hendriks,Liam
